FID,Lon,Lat,Title,Date,Start_Time,End_Date,End_Time,All_day_ev,Reminder_o,Descriptio,Location
584,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,8/7/2023 0:00,9:00:00 AM,8/7/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
585,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,8/21/2023 0:00,9:00:00 AM,8/21/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
586,-72.63020347,41.74128927,EAST HARTFORD (CANCELED)- SS Hockanum Park,9/4/2023 0:00,9:00:00 AM,9/4/2023 0:00,9:30:00 AM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Monday.</td></tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&nb,"75 Hamilton Rd, East Hartford, CT 06118, USA"
587,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,9/18/2023 0:00,9:00:00 AM,9/18/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
588,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,10/2/2023 0:00,9:00:00 AM,10/2/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
589,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,10/16/2023 0:00,9:00:00 AM,10/16/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
590,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,10/30/2023 0:00,9:00:00 AM,10/30/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
591,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,11/13/2023 0:00,9:00:00 AM,11/13/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
592,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,11/27/2023 0:00,9:00:00 AM,11/27/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
593,-72.63020347,41.74128927,EAST HARTFORD - SS Hockanum Park,12/11/2023 0:00,9:00:00 AM,12/11/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every 2 weeks on Monday, <b>9-9:30AM</b></td></tr></tbody></table><b><u></u></b><br><u></u>","75 Hamilton Rd, East Hartford, CT 06118, USA"
594,-72.63020347,41.74128927,EAST HARTFORD (CANCELED)- SS Hockanum Park,12/25/2023 0:00,9:00:00 AM,12/25/2023 0:00,9:30:00 AM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Monday.</td></tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&nb,"75 Hamilton Rd, East Hartford, CT 06118, USA"
595,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,1/4/2023 0:00,1:15:00 PM,1/4/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
596,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,1/18/2023 0:00,1:15:00 PM,1/18/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
597,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,2/1/2023 0:00,1:15:00 PM,2/1/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
598,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,2/15/2023 0:00,1:15:00 PM,2/15/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
599,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,3/1/2023 0:00,1:15:00 PM,3/1/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
600,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,3/15/2023 0:00,1:15:00 PM,3/15/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
601,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,3/29/2023 0:00,1:15:00 PM,3/29/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
602,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,4/12/2023 0:00,1:15:00 PM,4/12/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
603,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,4/26/2023 0:00,1:15:00 PM,4/26/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
604,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,5/10/2023 0:00,1:15:00 PM,5/10/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
605,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,5/24/2023 0:00,1:15:00 PM,5/24/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
606,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,6/7/2023 0:00,1:15:00 PM,6/7/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
607,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,6/21/2023 0:00,1:15:00 PM,6/21/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
608,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,7/5/2023 0:00,1:15:00 PM,7/5/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
609,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,7/19/2023 0:00,1:15:00 PM,7/19/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
610,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,8/2/2023 0:00,1:15:00 PM,8/2/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
611,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,8/16/2023 0:00,1:15:00 PM,8/16/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
612,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,8/30/2023 0:00,1:15:00 PM,8/30/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
613,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,9/13/2023 0:00,1:15:00 PM,9/13/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
614,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,9/27/2023 0:00,1:15:00 PM,9/27/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
615,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,10/11/2023 0:00,1:15:00 PM,10/11/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
616,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,10/25/2023 0:00,1:15:00 PM,10/25/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
617,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,11/8/2023 0:00,1:15:00 PM,11/8/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
618,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,11/22/2023 0:00,1:15:00 PM,11/22/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
619,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,12/6/2023 0:00,1:15:00 PM,12/6/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
620,-72.6409099,41.75796993,EAST HARTFORD - Summerfield Townhouses,12/20/2023 0:00,1:15:00 PM,12/20/2023 0:00,2:00:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>1:15-2PM</b><br><br>Parking lot entrance.<br><u></u><br><u></u>","66 Plain Dr, East Hartford, CT 06118, USA"
621,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,1/6/2023 0:00,1:00:00 PM,1/6/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
622,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,1/20/2023 0:00,1:00:00 PM,1/20/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
623,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,2/3/2023 0:00,1:00:00 PM,2/3/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
624,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,2/17/2023 0:00,1:00:00 PM,2/17/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
625,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,3/3/2023 0:00,1:00:00 PM,3/3/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
626,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,3/17/2023 0:00,1:00:00 PM,3/17/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
627,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,3/31/2023 0:00,1:00:00 PM,3/31/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
628,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,4/14/2023 0:00,1:00:00 PM,4/14/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
629,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,4/28/2023 0:00,1:00:00 PM,4/28/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
630,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,5/12/2023 0:00,1:00:00 PM,5/12/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
631,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,5/26/2023 0:00,1:00:00 PM,5/26/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
632,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,6/9/2023 0:00,1:00:00 PM,6/9/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
633,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,6/23/2023 0:00,1:00:00 PM,6/23/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
634,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,7/7/2023 0:00,1:00:00 PM,7/7/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
635,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,7/21/2023 0:00,1:00:00 PM,7/21/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
636,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,8/4/2023 0:00,1:00:00 PM,8/4/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
637,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,8/18/2023 0:00,1:00:00 PM,8/18/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
638,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,9/1/2023 0:00,1:00:00 PM,9/1/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
639,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,9/15/2023 0:00,1:00:00 PM,9/15/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
640,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,9/29/2023 0:00,1:00:00 PM,9/29/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
641,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,10/13/2023 0:00,1:00:00 PM,10/13/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
642,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,10/27/2023 0:00,1:00:00 PM,10/27/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
643,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,11/10/2023 0:00,1:00:00 PM,11/10/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
644,-72.54477155,41.91145121,EAST WINDSOR (CANCELED) - St. Catherine Church,11/24/2023 0:00,1:00:00 PM,11/24/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
645,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,12/8/2023 0:00,1:00:00 PM,12/8/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
646,-72.54477155,41.91145121,EAST WINDSOR - St. Catherine Church,12/22/2023 0:00,1:00:00 PM,12/22/2023 0:00,1:30:00 PM,FALSE,FALSE,"<u></u>Every 2 weeks on Friday, <b>1-1:30PM</b><br><u></u>","6 Windsorville Rd, Broad Brook, CT 06016, USA"
647,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,1/5/2023 0:00,9:00:00 AM,1/5/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
648,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,1/19/2023 0:00,9:00:00 AM,1/19/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
649,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,2/2/2023 0:00,9:00:00 AM,2/2/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
650,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,2/16/2023 0:00,9:00:00 AM,2/16/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
651,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,3/2/2023 0:00,9:00:00 AM,3/2/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
652,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,3/16/2023 0:00,9:00:00 AM,3/16/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
653,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,3/30/2023 0:00,9:00:00 AM,3/30/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
654,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,4/13/2023 0:00,9:00:00 AM,4/13/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
655,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,4/27/2023 0:00,9:00:00 AM,4/27/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
656,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,5/11/2023 0:00,9:00:00 AM,5/11/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
657,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,5/25/2023 0:00,9:00:00 AM,5/25/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
658,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,6/8/2023 0:00,9:00:00 AM,6/8/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
659,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,6/22/2023 0:00,9:00:00 AM,6/22/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
660,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,7/6/2023 0:00,9:00:00 AM,7/6/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
661,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,7/20/2023 0:00,9:00:00 AM,7/20/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
662,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,8/3/2023 0:00,9:00:00 AM,8/3/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
663,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,8/17/2023 0:00,9:00:00 AM,8/17/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
664,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,8/31/2023 0:00,9:00:00 AM,8/31/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
665,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,9/14/2023 0:00,9:00:00 AM,9/14/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
666,-72.51128153,41.57941185,EAST HAMPTON - Lions @ St. Patrick,9/28/2023 0:00,9:00:00 AM,9/28/2023 0:00,10:00:00 AM,FALSE,FALSE,"Every 2 weeks on Thursday, <b>9-10AM</b>","47 W High St, East Hampton, CT 06424, USA"
